addedAt,addedBy,albumArtistsNames,albumName,albumPopularity,albumRecordLabel,albumReleaseDate,albumType,albumUpc,albumUrl,artistFollowers,artistGenres,artistName,artistPopularity,artistUrl,isLikedByUser,isLocal,secondaryArtistsNames,trackDuration,trackFeatureAcousticness,trackFeatureDanceability,trackFeatureEnergy,trackFeatureInstrumentalness,trackFeatureKey,trackFeatureLiveness,trackFeatureLoudness,trackFeatureMode,trackFeatureSpeechiness,trackFeatureTempo,trackFeatureTimeSignature,trackFeatureValence,trackIsrc,trackName,trackNumber,trackPopularity,trackUrl
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,El Villano,Amigo,44,Espantapájaros,2015-08-21,single,8429006351725,https://open.spotify.com/album/0w9smv6fDVEjKHvFBmTGZB,305180,"Cumbia Pop, Cumbia Villera",El Villano,54,https://open.spotify.com/artist/6nEgkeR03q2qtKZmrVq100,false,stream,Puerko Fino,03:46,0.718,0.727,0.896,0.0,2,0.354,-5.824,1,0.0471,81.995,4,0.894,SEYOK1614437,Amigo,1,51,https://open.spotify.com/track/37C8Uj8uwV4rlmt9II7mM8
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Various Artists,Camp Rock OST,53,EMI Catalogue,2008-01-01,compilation,05099922654052,https://open.spotify.com/album/2UFGffYhwvhVGzXYldlpZk,1648268,"Pop, Post-teen Pop",Joe Jonas,55,https://open.spotify.com/artist/7gbmX8SsfjEjxDMzBi1ZOL,false,stream,,04:01,0.0589,0.463,0.726,0.0,11,0.0861,-5.126,1,0.03,82.006,4,0.473,USWD10833810,Gotta Find You,3,47,https://open.spotify.com/track/6RC5tEJEye1m0ilNfzjf3K
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Various Artists,Disney Channel Playlist,49,Walt Disney Records,2009-01-01,compilation,00050087140212,https://open.spotify.com/album/3f4bhDIvXL4xOnM4elWNmK,26008875,"Pop, Post-teen Pop",Demi Lovato,77,https://open.spotify.com/artist/6S2OmqARrzebs0tKUEyXyp,false,stream,Joe Jonas,03:07,0.00874,0.465,0.833,0.0,1,0.121,-2.809,1,0.0385,90.951,4,0.529,USWD10833742,This Is Me - From "Camp Rock",10,48,https://open.spotify.com/track/56jz6JfJcpY6NM3NdGafje
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Pont Aeri & Marian Dacal,"Pont Aeri, Vol. 4 EP",50,Bit Music,1999-05-06,single,8423646713646,https://open.spotify.com/album/4H7DY3MoS1FIQmHtNGe54Q,20483,Makina,Pont Aeri,37,https://open.spotify.com/artist/3jlq566oG3nXIG5HzPcc67,false,stream,Marian Dacal,06:46,0.00518,0.665,0.967,0.273,0,0.218,-7.776,1,0.0729,157.979,4,0.389,ES5379900141,Flying Free - Original Mix,1,57,https://open.spotify.com/track/5yqiverYlKEA0ly96HPq01
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Rafi Vicente,Rafi Vicente,0,Rafi Vicente,2017-02-01,album,5057302396749,https://open.spotify.com/album/0JMFmNgo46XwxM5onmyGiY,14794,,Rafi Vicente,26,https://open.spotify.com/artist/1WXFV9b8oRCbOitIZqAEZk,false,stream,,03:13,0.386,0.616,0.586,0.0,7,0.104,-7.498,1,0.0418,142.735,4,0.45,GBSMU3301065,Te Dare,1,0,https://open.spotify.com/track/5ZRGUOZkB5CISjtFOjWFbe
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Cast Of 'Camp Rock 2',Camp Rock 2: The Final Jam,38,EMI Catalogue,2010-01-01,album,05099990818059,https://open.spotify.com/album/6KfTFTEXHhUvMqYoosDMR4,9606012,"Dance Pop, Pop",Nick Jonas,63,https://open.spotify.com/artist/4Rxn7Im3LGfyRkY2FlHhWi,false,stream,,03:07,0.491,0.509,0.495,0.0,11,0.0773,-6.073,1,0.0515,112.893,4,0.684,USWD11038146,Introducing Me,8,38,https://open.spotify.com/track/5mGVGSGpyrR3FsFnYQTWyh
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Fer Palacio & DJ Alex & Santiago Saez,Ya No Más,57,P2020,2019-03-13,single,190295241148,https://open.spotify.com/album/1QLVTUnZKiixvasfNSqzCl,1717862,"Cumbia Pop, Pop Argentino, Rkt",Fer Palacio,58,https://open.spotify.com/artist/4frBEXn8nhWzOVwfCSpuYB,false,stream,DJ Alex & Santiago Saez,02:38,0.138,0.795,0.676,0.00373,6,0.0734,-6.429,1,0.0589,100.045,4,0.882,CH6541925368,Ya No Más,1,65,https://open.spotify.com/track/4gQG2Ic7hnJMAcqunk4ERT
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Calero LDN & La Cantera,Corazón Pagano,0,Animals Rap,2018-12-14,single,8429006243211,https://open.spotify.com/album/73w9iPH5Ax5iDYF2u0mDnY,136265,"Rap Politico, Spanish Hip Hop",Calero LDN,49,https://open.spotify.com/artist/0VD8vX2wvCYYD0SMFCZeRR,false,stream,La Cantera,02:50,0.176,0.49,0.784,0.0,11,0.443,-8.697,1,0.08,179.699,4,0.711,ESA011714693,Corazón Pagano,1,0,https://open.spotify.com/track/4AUG1G9SqR7GcDfrJU3P5i
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Bryant Myers & Miky Woodz,Cambio de Clima,62,La Commission,2019-02-08,album,858167007925,https://open.spotify.com/album/3f8ilKUbFtOSPM2aVq0zCl,10285801,"Reggaeton, Reggaeton Flow, Trap Latino, Urbano Latino",Bryant Myers,79,https://open.spotify.com/artist/6w9ToX5slZ4uIdmD17hJ3c,false,stream,Miky Woodz,04:01,0.54,0.672,0.489,0.0,6,0.0927,-6.586,0,0.137,129.831,4,0.35,QMEU31822398,No Ando Solo,1,60,https://open.spotify.com/track/6ZEb5M7dycMbooECbG2He4
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Neska,Tu Calle,48,Neska,2020-11-20,single,0616293879676,https://open.spotify.com/album/6cB1efXBoqDSGIFwk2ivrK,14607,Rap Espanol,Neska,44,https://open.spotify.com/artist/1IMX8AG0s31WtvCLk4QEWJ,false,stream,Lidia Vodec & Seijas,02:41,0.898,0.635,0.523,0.0,2,0.1,-9.885,1,0.128,100.418,4,0.607,SE6SA2044696,Tu Calle,1,56,https://open.spotify.com/track/4rLn5O1Yz1OdXA8PVMDPq2
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,JM & Neska & GiGi,Otra Forma,0,Jm,2021-01-24,single,7316210601542,https://open.spotify.com/album/5UhhNPvBH5mhXPFZCiKAgl,10156,Rap Espanol,JM,41,https://open.spotify.com/artist/3xQTLqwYFmsK19eYk5Hf3N,false,stream,Neska & GiGi,03:25,0.392,0.723,0.911,0.0,11,0.133,-5.618,0,0.0569,122.96,4,0.854,SE5BU2160511,Otra Forma,1,0,https://open.spotify.com/track/5TdMJskAshXj7ELvaEVfvb
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,DukeeMdz,Una frase más,0,1741114 Records DK,2020-03-18,single,195163055254,https://open.spotify.com/album/1HnX8Q0Xp8ysXzucAGDfpj,63191,Rap Espanol,DukeeMdz,44,https://open.spotify.com/artist/1ZvtTaNp6MzFp0a69FB2xZ,false,stream,,03:06,0.891,0.502,0.558,0.00236,7,0.0935,-10.148,0,0.352,93.788,4,0.224,QZFZ72015458,Una frase más,1,0,https://open.spotify.com/track/1BtA9yQamZyJMGcbOh9Q5n
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,DukeeMdz,Juntos por Atocha,39,DukeeMdz,2021-01-22,single,759159302731,https://open.spotify.com/album/5kFOXHWixlQUwixHmqQEdL,63191,Rap Espanol,DukeeMdz,44,https://open.spotify.com/artist/1ZvtTaNp6MzFp0a69FB2xZ,false,stream,,02:53,0.836,0.695,0.563,0.0,1,0.108,-13.65,0,0.287,115.031,4,0.292,QZ5AB2166927,Juntos por Atocha,1,47,https://open.spotify.com/track/2vw8pPcxX1iNQxzA6JVjSF
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Blon,Joe Exotic,0,WhiteMusic,2020-06-19,single,8445162136730,https://open.spotify.com/album/23KppsuARiAF7biRHWHDs4,29569,"Bases De Freestyle, Rap Conciencia",Blon,29,https://open.spotify.com/artist/6e3ekvKJm2Hs02OozwNQLp,false,stream,,03:16,0.0241,0.531,0.735,0.0,2,0.0697,-9.627,1,0.44,79.557,3,0.827,ES71G2030122,Joe Exotic,1,0,https://open.spotify.com/track/48Tkhj2LPJoORiHwAUBUVc
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Sebastian Yatra & Guaynaa,Chica Ideal,61,UMLE - Latino,2020-10-16,single,00602435221120,https://open.spotify.com/album/7aS92ROK5rixV65VSRGPct,22079933,"Colombian Pop, Latin Pop, Reggaeton, Reggaeton Colombiano, Urbano Latino",Sebastian Yatra,79,https://open.spotify.com/artist/07YUOmWljBTXwIseAUd9TW,false,stream,Guaynaa,03:03,0.0847,0.574,0.891,0.0,0,0.16,-3.665,0,0.157,100.978,4,0.707,USUM72017740,Chica Ideal,1,68,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,La Oreja de Van Gogh,Lo Que Te Conte Mientras Te Hacias La Dormida,79,Columbia,2003-01-01,album,888880563705,https://open.spotify.com/album/1Atbkyir7YdfpFYWCnRTFp,3592096,"Latin Arena Pop, Latin Pop, Mexican Pop, Spanish Pop, Spanish Pop Rock",La Oreja de Van Gogh,72,https://open.spotify.com/artist/4U7lXyKdSf1JbM1aXvsodC,false,stream,,03:56,0.627,0.783,0.685,3.49E-6,9,0.108,-5.008,1,0.0271,107.01,4,0.54,ES5110304435,Rosas,3,82,https://open.spotify.com/track/4waqcUQWdj0yH26STWl2Rq
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Pole.,Quédate conmigo,0,1227711 Records DK2,2019-12-08,single,194997874406,https://open.spotify.com/album/0HHDM7CgwbrHRGxRR69Us6,175300,Spanish Pop,Pole.,56,https://open.spotify.com/artist/7D62OQfwvslnxJn9DkZm2F,false,stream,Pilar Moxó,03:36,0.676,0.58,0.715,0.0,1,0.244,-4.735,1,0.0394,145.917,4,0.464,QZK6Q1967233,Quédate conmigo,1,0,https://open.spotify.com/track/3T1egHTtRtYoal4SPUJAAe
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Estopa,Voces de Ultrarumba,66,Ariola,2005-11-16,album,888880542168,https://open.spotify.com/album/44wPRtOt2DMSy8C4ELLuwX,1852109,"Pop Flamenco, Rumba, Spanish Pop",Estopa,70,https://open.spotify.com/artist/5ZqnEfVdEGmoPxtELhN7ai,false,stream,,03:25,0.0631,0.498,0.888,4.92E-5,9,0.429,-7.424,0,0.0428,105.917,4,0.841,ES5020500305,Malabares,1,57,https://open.spotify.com/track/0XTp7FvMMRslFWk4S7CFzX
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,C. Tangana & Toquinho,Comerte Entera,38,Sony Music Entertainment,2021-01-14,single,886449003280,https://open.spotify.com/album/3B6ikT38ZSihV0xAFLYNA5,2625616,Urbano Espanol,C. Tangana,72,https://open.spotify.com/artist/5TYxZTjIPqKM8K8NuP9woO,false,stream,Toquinho,02:54,0.529,0.801,0.399,1.5E-6,2,0.239,-7.296,0,0.107,124.049,4,0.359,ES5022001202,Comerte Entera,1,45,https://open.spotify.com/track/6OqGa8qpssC8tkbaeAUe10
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Yan Block & Jay Wheeler & DJ Nelson,Vete Pal Carajo,64,Linked Music / EMPIRE,2020-11-25,single,194690380570,https://open.spotify.com/album/6h1BJzZHeHkAg5jknF3fwD,41827,"Trap Boricua, Trap Latino, Urbano Latino",Yan Block,59,https://open.spotify.com/artist/6TKygPpVT29oGUogu4J9Ec,false,stream,Jay Wheeler & DJ Nelson,02:56,0.604,0.784,0.65,5.79E-4,0,0.104,-7.07,0,0.247,109.181,4,0.589,USUYG1343154,Vete Pal Carajo,1,71,https://open.spotify.com/track/1mrQYY0NATPCe7WOYcCKf1
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Myke Towers & Juhn,Bandido,69,White World Music,2020-12-10,single,195497589944,https://open.spotify.com/album/5sIyJyOgwEIOgBhLxIGG3t,13855362,"Reggaeton, Trap Latino, Urbano Latino",Myke Towers,86,https://open.spotify.com/artist/7iK8PXO48WeuP03g8YR51W,false,stream,Juhn,03:52,0.122,0.713,0.617,0.0,8,0.0962,-4.637,1,0.0887,168.021,4,0.682,QMFME2047291,Bandido,1,76,https://open.spotify.com/track/1xK1Gg9SxG8fy2Ya373oqb
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Zetazen,Me Va Bonito,35,Zetazen Music,2020-06-05,single,195081690223,https://open.spotify.com/album/4A1looglzXwBtSB3MjuHzo,121622,"Spanish Hip Hop, Urbano Espanol",Zetazen,42,https://open.spotify.com/artist/66BpLv7bc0OLbr50D1cnGS,false,stream,,03:19,0.705,0.824,0.389,0.0,11,0.0994,-9.483,0,0.205,81.974,4,0.53,QM6N22071951,Me Va Bonito,1,42,https://open.spotify.com/track/4Ny1rlxyM3Lfo37Q0e7Kaj
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Bizarrap & NATHY PELUSO,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",64,DALE PLAY Records,2020-11-27,single,195497700486,https://open.spotify.com/album/3aZthZKHMbbleXcilISjha,14253451,"Argentine Hip Hop, Pop Venezolano, Trap Argentino, Trap Latino, Urbano Latino",Bizarrap,84,https://open.spotify.com/artist/716NhGYqD1jl2wI1Qkgq36,false,stream,NATHY PELUSO,02:51,0.25,0.65,0.655,0.0,1,0.0691,-3.71,0,0.405,94.059,4,0.735,UYB282001011,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",1,72,https://open.spotify.com/track/78SeXVRJ7KCqVmOwTiFjnI
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Jhayco & Myke Towers,Los Bo,54,N&E Entertainment LLC,2021-01-07,single,00602435624020,https://open.spotify.com/album/3mJIhr6rLuSoMnGcl4ilrD,7286691,"Reggaeton, Trap Latino, Urbano Latino",Jhayco,81,https://open.spotify.com/artist/6nVcHLIgY5pE2YCl8ubca1,false,stream,Myke Towers,03:59,0.43,0.788,0.711,3.83E-4,4,0.242,-5.317,0,0.0674,124.922,4,0.679,USUM72023822,Los Bo,1,62,https://open.spotify.com/track/71CIZGbBZR71GfQFB8c2xU
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Yotuel & Omar Montes & Beatriz Luengo,Rebelde,0,Chancleta Records,2021-01-08,single,195497718474,https://open.spotify.com/album/5YsNnmXUO4bxr6u0yjyPjB,20575,,Yotuel,57,https://open.spotify.com/artist/3IzFiozYX6N0Qoz0drX8w8,false,stream,Omar Montes & Beatriz Luengo,03:34,0.124,0.879,0.638,3.02E-5,0,0.0773,-4.351,0,0.161,103.023,4,0.59,QMFME2095465,Rebelde,1,0,https://open.spotify.com/track/4XsmWo2mDXHqcpdGceGunO
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Lucas Requena,El Cuarteto del Kun,0,Mh Musik,2020-07-01,single,4061798664252,https://open.spotify.com/album/4iyWJEdxJWAGHWnfkLi4gr,10566,,Lucas Requena,24,https://open.spotify.com/artist/1luT1fBd192SU44iq8Z4C2,false,stream,,02:47,0.0011,0.632,0.899,0.00846,4,0.0788,-8.135,0,0.0357,149.987,4,0.963,CH6542080951,El Cuarteto del Kun,1,0,https://open.spotify.com/track/2nJ5Rq3bxgU00400IqHFnA
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Lucas Requena,El Cuarteto de Ibai,0,Mh Musik,2020-11-21,single,4061798815012,https://open.spotify.com/album/2UL27lmpTti4brJZrKanVw,10566,,Lucas Requena,24,https://open.spotify.com/artist/1luT1fBd192SU44iq8Z4C2,false,stream,,02:36,0.128,0.682,0.915,0.0,1,0.346,-4.658,0,0.0509,145.049,4,0.914,CH6541660021,El Cuarteto de Ibai,1,0,https://open.spotify.com/track/62YbYwUyKWBIjxrgobDWML
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,DELLAFUENTE,Veneno (acústico),48,Santa Catalina,2017-06-22,single,195081646633,https://open.spotify.com/album/57XMCmEQBLMJnDLPgRkNnk,906133,"Flamenco Urbano, Urbano Espanol",DELLAFUENTE,72,https://open.spotify.com/artist/4bJh7sMPcVRiqe5jlnsWQV,false,stream,,03:22,0.874,0.393,0.276,2.55E-6,7,0.119,-8.307,0,0.0798,78.474,3,0.245,FRW241790131,Veneno (Acústico),1,55,https://open.spotify.com/track/5VSic0C4GJ7Jo1G6LgnEBE
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Bizarrap,Wanda Nara (Bizarrap Remix),50,Bizarrap Records,2018-04-23,single,192914252276,https://open.spotify.com/album/6P9oAN6VBxOzyC3A2t06T0,14253451,"Argentine Hip Hop, Pop Venezolano, Trap Argentino, Trap Latino, Urbano Latino",Bizarrap,84,https://open.spotify.com/artist/716NhGYqD1jl2wI1Qkgq36,false,stream,,04:07,0.239,0.618,0.804,0.0,4,0.105,-6.602,1,0.0659,151.956,4,0.709,usdy41831814,Wanda Nara (Bizarrap Remix),1,57,https://open.spotify.com/track/0LIrw4bN6n32HmxptRya7I
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Recycled J & Selecta,City Pop,0,Ø Music,2019-02-15,album,8433391576984,https://open.spotify.com/album/0eeVxzAAoOgouuGPgmiaKW,223738,"Spanish Hip Hop, Urbano Espanol",Recycled J,60,https://open.spotify.com/artist/4bWHA8fMNjzfGPQqnh5D6y,false,stream,Selecta,03:18,0.0605,0.777,0.76,0.0,0,0.323,-4.267,1,0.14,85.029,4,0.634,ESA011902123,Por la Pasta,14,0,https://open.spotify.com/track/1kk0tNILxNPlhC5iMgHnVj
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Mecano,Descanso Dominical/Une Femme Avec Une Femme,0,Ariola,1988-03-15,album,4007192611607,https://open.spotify.com/album/2JBsEO5oMKpvXpMwSK04pU,1717012,"Cantautor, Latin Alternative, Latin Pop, Rock En Espanol, Spanish Pop, Spanish Pop Rock",Mecano,65,https://open.spotify.com/artist/5BMgsAFg8rZQc3tqs5BB8G,false,stream,,04:29,0.252,0.654,0.447,1.53E-4,11,0.129,-11.588,1,0.0357,88.928,4,0.714,ES5028800035,Un Año Mas,11,0,https://open.spotify.com/track/28ZI5zNcgu2nPaP2FnTnFj
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Kidd Keo,Rockport Espacial,63,WEA Latina,2020-06-12,single,190296817717,https://open.spotify.com/album/1RHKamkIrSEQAIUfsbYXvB,2785272,"Drill Espanol, Trap Latino, Trap Triste, Urbano Espanol, Urbano Latino",Kidd Keo,69,https://open.spotify.com/artist/0VZrPa7mWAYXH4CwmYk8Km,false,stream,Yay,03:53,0.00612,0.936,0.825,0.0017,1,0.0703,-4.928,1,0.189,123.991,4,0.843,USWL12000204,Ma Vie (feat. Yay),4,68,https://open.spotify.com/track/6UU24wuWgGwuSBAxDH866Z
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Bad Bunny,YHLQMDLG,90,Rimas Entertainment LLC,2020-02-29,album,195081078724,https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1,78384047,"Reggaeton, Trap Latino, Urbano Latino",Bad Bunny,95,https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X,false,stream,Duki & Pablo Chill-E,04:00,0.0869,0.683,0.677,0.0,1,0.0998,-4.496,1,0.0469,156.019,4,0.514,QM4TX2030970,Hablamos Mañana,19,73,https://open.spotify.com/track/1V8XneTrX6kKeoxYbk4x6h
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Bad Bunny,YHLQMDLG,90,Rimas Entertainment LLC,2020-02-29,album,195081078724,https://open.spotify.com/album/5lJqux7orBlA1QzyiBGti1,78384047,"Reggaeton, Trap Latino, Urbano Latino",Bad Bunny,95,https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X,false,stream,,02:55,0.169,0.86,0.791,1.06E-4,0,0.106,-4.784,1,0.0568,92.023,4,0.887,QM4TX2030959,A Tu Merced,12,79,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Myke Towers,Easy Money Baby,84,"2020 One World Music & Casablanca Records | Powered by GLAD Empire, LL",2020-01-24,album,194491908096,https://open.spotify.com/album/3dM5WCvdXdNqLE14d16GmJ,13855362,"Reggaeton, Trap Latino, Urbano Latino",Myke Towers,86,https://open.spotify.com/artist/7iK8PXO48WeuP03g8YR51W,false,stream,,02:53,0.538,0.677,0.722,0.0,2,0.11,-4.443,0,0.0626,172.0,4,0.786,QM7281950868,Piensan,14,79,https://open.spotify.com/track/1A9PKAFEHMWgXNLpgf7k4J
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,KAROL G,BICHOTA,68,UMLE - Latino,2020-10-23,single,00602435319643,https://open.spotify.com/album/6LO6I2uJMkc0u7GHBYHa4Y,43543153,"Reggaeton, Reggaeton Colombiano, Trap Latino, Urbano Latino",KAROL G,89,https://open.spotify.com/artist/790FomKkXshlbRYZFtlgla,false,stream,,02:58,0.212,0.863,0.666,4.93E-4,1,0.103,-4.158,0,0.152,163.908,4,0.838,USUM72019324,BICHOTA,1,75,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Drake,Scorpion,89,Cash Money/Drake LP6,2018-06-29,album,00602567892434,https://open.spotify.com/album/1ATL5GLyefJaxhQzSPVrLX,84041406,"Canadian Hip Hop, Canadian Pop, Hip Hop, Pop Rap, Rap",Drake,96,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,false,stream,,03:18,0.0332,0.754,0.449,8.29E-5,7,0.552,-9.211,1,0.109,77.169,4,0.357,USCM51800004,God's Plan,5,88,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Dani Ribba,A Mi Lado,53,DANI,2020-11-24,single,683489713021,https://open.spotify.com/album/2EKFnG7NaqYgZOkCAi7MBP,492821,"Argentine Hip Hop, Trap Argentino",Dani Ribba,55,https://open.spotify.com/artist/6cC67GpmPCjQjOYLpmOGhN,false,stream,,02:58,0.58,0.741,0.484,0.0,7,0.154,-8.143,1,0.547,86.383,4,0.632,ARBKI2000001,A Mi Lado,1,60,https://open.spotify.com/track/6cvMmviJTZTBOFh2ohwZg6
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Morad,Yo No Voy,0,M.D.L.R,2020-10-30,single,8445162249805,https://open.spotify.com/album/76zopGrYObFywii6Vy8UKg,2635713,"Drill Espanol, Urbano Espanol",Morad,80,https://open.spotify.com/artist/4az97MtWmBQ5Db3GfDh9j9,false,stream,,04:05,0.334,0.795,0.72,2.29E-4,2,0.104,-6.653,0,0.0931,143.939,4,0.687,ES71G2053350,Yo No Voy,1,0,https://open.spotify.com/track/2tuL5CiDgPwwJXTFxUlfpX
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,El Jhota & Camin,Fernando Alonso,44,PirosDigital,2020-11-27,single,195497535125,https://open.spotify.com/album/7DwfPMnhaRbaWqt03jFokd,60535,Flamenco Urbano,El Jhota,50,https://open.spotify.com/artist/0YX8LuMQAh6ousnyhwXbkz,false,stream,Camin,02:43,0.121,0.813,0.897,0.00106,7,0.126,-4.778,0,0.0541,137.981,4,0.899,QMFME2030363,Fernando Alonso,1,51,https://open.spotify.com/track/7gatSZfAOubg3wjlKXYpM9
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,MNAK,Penny,0,WhiteMusic,2020-07-12,single,8445162159616,https://open.spotify.com/album/2IKOm3IO4V90m9iT8rFKsh,11878,Bases De Freestyle,MNAK,29,https://open.spotify.com/artist/3w8tXz1RKW2UPZEDp7qSug,false,stream,,02:45,0.314,0.843,0.83,0.0,6,0.097,-5.761,1,0.355,116.032,4,0.721,ES71G2034394,Penny,1,0,https://open.spotify.com/track/50g6yatdHsg4rd3i6EY2H1
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Morad,Motorola,0,M.D.L.R,2020-11-13,single,8445162259163,https://open.spotify.com/album/21L9Iq7SgVei9s2Kj3oMbA,2635713,"Drill Espanol, Urbano Espanol",Morad,80,https://open.spotify.com/artist/4az97MtWmBQ5Db3GfDh9j9,false,stream,,03:15,0.226,0.88,0.741,2.96E-5,5,0.0894,-5.377,0,0.0553,129.965,4,0.779,ES71G2055447,Motorola,1,0,https://open.spotify.com/track/3XkPX66UVP2FhtnvJBzpl1
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Rels B & Morad,No Te Imaginas,45,Sony Music Entertainment,2020-06-28,single,886448528852,https://open.spotify.com/album/1A3PVofg3VAa7tMW4oI6NY,6426226,"R&b En Espanol, Spanish Hip Hop, Trap Latino, Urbano Espanol, Urbano Latino",Rels B,81,https://open.spotify.com/artist/2IMZYfNi21MGqxopj9fWx8,false,stream,Morad,02:47,0.378,0.871,0.593,1.07E-5,11,0.0625,-6.015,0,0.157,100.033,4,0.823,ES5022000372,No Te Imaginas,1,52,https://open.spotify.com/track/1uam9jorwMmFEeCM9CMsc9
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Delaossa & KIDDO,La Tour Liffee,0,Delaossa,2020-06-04,single,784998627301,https://open.spotify.com/album/0UYDVbpaX2fpXiGDsxPzsY,256563,"Boom Bap Espanol, Rap Canario, Spanish Hip Hop, Urbano Espanol",Delaossa,61,https://open.spotify.com/artist/5Uox3n7m4W2CoM9MmHPJwQ,false,stream,KIDDO & J.Moods,04:18,0.612,0.686,0.721,0.0,6,0.0905,-4.476,1,0.17,92.036,4,0.713,QZHZ32052793,Veneno,5,0,https://open.spotify.com/track/5AQTFpm3oDPTenmw5Lmfoi
2021-02-10T12:16:18Z,l59lqd55hcp1rmlg1xqbdxv6l,Rauw Alejandro,Afrodisíaco,81,Sony Music Latin/Duars Entertainment,2020-11-13,album,886448841388,https://open.spotify.com/album/3fq06DDIkadDRB9RuBb22v,20479950,"Puerto Rican Pop, Reggaeton, Trap Latino, Urbano Latino",Rauw Alejandro,87,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq,false,stream,J Balvin,03:10,0.46,0.811,0.683,4.75E-5,11,0.128,-2.028,0,0.241,176.037,4,0.571,USSD12000495,De Cora <3,6,64,https://open.spotify.com/track/22Sh5dlwbERqJAq1fZk5b2
